,flow ID, source IP, destination IP, source port, destination port, protocol, date, duration, TotalFwdPkts, TotalBwdPkts, TotLenfwdDL, TotLenfwdTR, TotLenfwdAPP, TotLenbwdDL, TotLenbwdTR, TotLenbwdAPP, DLfwdPktLenMAX, DLfwdPktLenMIN, DLfwdPktLenMEAN, DLfwdPktLenSTD, TRfwdPktLenMAX, TRfwdPktLenMIN, TRfwdPktLenMEAN, TRfwdPktLenSTD, APPfwdPktLenMAX, APPfwdPktLenMIN, APPfwdPktLenMEAN, APPfwdPktLenSTD, DLbwdPktLenMAX, DLbwdPktLenMIN, DLbwdPktLenMEAN, DLbwdPktLenSTD, TRbwdPktLenMAX, TRbwdPktLenMIN, TRbwdPktLenMEAN, TRbwdPktLenSTD, APPbwdPktLenMAX, APPbwdPktLenMIN, APPbwdPktLenMEAN, APPbwdPktLenSTD, DLflowBytes/sec, TRflowBytes/sec, APPflowBytes/sec, FlowPkts/sec, FlowIAT_MEAN, FlowIAT_STD, FlowIAT_MAX, FlowIAT_MIN, TotalFwdIAT, fwdIAT_MEAN, fwdIAT_STD, fwdIAT_MAX, fwdIAT_MIN, TotalBwdIAT, bwdIAT_MEAN, bwdIAT_STD, bwdIAT_MAX, bwdIAT_MIN, DLfwdHdrLen, TRfwdHdrLen, APPfwdHdrLen, DLbwdHdrLen, TRbwdHdrLen, APPbwdHdrLen, fwdPkts/sec, bwdPkts/sec, DLpktLenMEAN, DLpktLenMIN, DLpktLenMAX, DLpktLenSTD, DLpktLenVAR, TRpktLenMEAN, TRpktLenMIN, TRpktLenMAX, TRpktLenSTD, TRpktLenVAR, APPpktLenMEAN, APPpktLenMIN, APPpktLenMAX, APPpktLenSTD, APPpktLenVAR, ActiveMEAN, ActiveSTD, ActiveMAX, ActiveMIN, IdleMEAN, IdleSTD, IdleMAX, IdleMIN, frameSrc, frameDst, TotPktsInFlow, firstPacketDIR, mostCommonREQ_FUNC_CODE, mostCommonRESP_FUNC_CODE, corruptConfigFragments, deviceTroubleFragments, deviceRestartFragments, pktsFromMASTER, pktsFromSLAVE,Label
0,192.168.1.2-192.168.1.4-60224-20000,192.168.1.2,192.168.1.4,60224,20000,6, 15/05/2020  18:20:00 ,238120841.0,124,128,1028,904,656,2672,2544,2032,17,8,8.290322580645162,1.5966132527433068,16,7,7.290322580645161,1.5966132527433068,14,5,5.290322580645161,1.5966132527433068,282,7,20.875,55.564532957945815,281,6,19.875,55.564532957945815,277,2,15.875,55.564532957945815,15.538329129284403,14.480042929127734,11.288386135004453,1.0582862001566675,948688.609561753,997534.7821422005,2002271.0,136.0,238120648.0,1935940.2276422763,336311.4006090729,2002498.0,69875.0,238120698.0,1874966.125984252,474108.0266116941,2002531.0,447.0,1240,124,248,1280,128,512,0.5207440032516935,0.537542196904974,14.682539682539682,7,282,40.0393533095208,1603.1498134446344,13.682539682539682,6,281,40.0393533095208,1603.1498134446344,10.666666666666666,2,277,39.89388314454482,1591.5219123505976,0,0,0,0,0,0,0,0,1,12,252,MASTER,1,129,0,0,0,124,128,NORMAL
1,192.168.1.11-192.168.1.4-57101-20002,192.168.1.11,192.168.1.4,57101,20002,6, 15/05/2020  18:20:00 ,238825711.0,131,135,1063,932,670,2721,2586,2046,17,5,8.114503816793894,1.7215432315403068,16,4,7.114503816793892,1.7215432315403072,14,2,5.114503816793894,1.7215432315403072,282,7,20.155555555555555,54.181820306642464,281,6,19.155555555555555,54.181820306642464,277,2,15.155555555555555,54.181820306642464,15.844190242984347,14.730407313641367,11.372309910133586,1.1137829293429802,901229.0981132076,975537.0971682756,2003620.0,88.0,238825503.0,1837119.2538461538,464360.8143705421,2003921.0,34879.0,238825535.0,1782280.1119402985,554684.5981307202,2003782.0,294.0,1310,131,262,1350,135,540,0.5485171569320691,0.5652657724109109,14.225563909774435,5,282,39.016419676820504,1522.2810043977868,13.225563909774435,4,281,39.016419676820504,1522.2810043977868,10.210526315789474,2,277,38.87416615747439,1511.2007944389272,0,0,0,0,0,0,0,0,3,12,266,MASTER,1,129,0,0,0,131,135,COLD_RESTART
2,192.168.1.1-192.168.1.4-45297-20001,192.168.1.1,192.168.1.4,45297,20001,6, 15/05/2020  18:20:01 ,238121316.0,131,135,1063,932,670,2721,2586,2046,17,5,8.114503816793894,1.7215432315403068,16,4,7.114503816793892,1.7215432315403072,14,2,5.114503816793894,1.7215432315403072,282,7,20.155555555555555,54.181820306642464,281,6,19.155555555555555,54.181820306642464,277,2,15.155555555555555,54.181820306642464,15.891059496748287,14.773981847135431,11.405950738152313,1.1170776496128554,898571.003773585,972333.0352764765,2002843.0,121.0,238121182.0,1831701.4,461832.3583903042,2003177.0,65466.0,238121106.0,1777023.1791044774,552084.4253341096,2003111.0,468.0,1310,131,262,1350,135,540,0.5501397447341505,0.5669379048787048,14.225563909774435,5,282,39.016419676820504,1522.2810043977868,13.225563909774435,4,281,39.016419676820504,1522.2810043977868,10.210526315789474,2,277,38.87416615747439,1511.2007944389272,0,0,0,0,0,0,0,0,2,12,266,MASTER,1,129,0,0,0,131,135,COLD_RESTART
3,192.168.1.12-192.168.1.4-56526-20003,192.168.1.12,192.168.1.4,56526,20003,6, 15/05/2020  18:20:01 ,238118540.0,130,134,1058,928,668,2714,2580,2044,17,5,8.138461538461538,1.706139602573741,16,4,7.138461538461539,1.7061396025737412,14,2,5.138461538461539,1.7061396025737412,282,7,20.253731343283587,54.37307584595374,281,6,19.253731343283587,54.37307584595374,277,2,15.25373134328358,54.37307584595374,15.840849687722766,14.732158193141954,11.389285353421032,1.1086914945808084,905393.6882129278,976667.701548337,2001708.0,88.0,238118349.0,1845878.6744186047,451385.40578586643,2001923.0,71787.0,238118345.0,1790363.4962406012,545654.9351574039,2001978.0,388.0,1300,130,260,1340,134,536,0.5459465693011556,0.5627449252796527,14.287878787878787,5,282,39.157773932664725,1533.3312593616772,13.287878787878787,4,281,39.157773932664725,1533.3312593616772,10.272727272727273,2,277,39.01507769556196,1522.1762875907364,0,0,0,0,0,0,0,0,4,12,264,MASTER,1,129,0,0,0,130,134,COLD_RESTART
4,192.168.1.2-192.168.1.4-60224-20000,192.168.1.2,192.168.1.4,60224,20000,6, 15/05/2020  18:24:00 ,238121977.0,124,128,1028,904,656,2672,2544,2032,17,8,8.290322580645162,1.5966132527433068,16,7,7.290322580645161,1.5966132527433068,14,5,5.290322580645161,1.5966132527433068,282,7,20.875,55.564532957945815,281,6,19.875,55.564532957945815,277,2,15.875,55.564532957945815,15.538255001133304,14.479973849704768,11.288332281904411,1.0582811514285386,948693.1354581672,994414.0554366786,2001781.0,98.0,238121674.0,1935948.569105691,316775.36895543785,2001950.0,187290.0,238121733.0,1874974.2755905509,460882.272365364,2002085.0,399.0,1240,124,248,1280,128,512,0.5207415189569,0.5375396324716387,14.682539682539682,7,282,40.0393533095208,1603.1498134446344,13.682539682539682,6,281,40.0393533095208,1603.1498134446344,10.666666666666666,2,277,39.89388314454482,1591.5219123505976,0,0,0,0,0,0,0,0,1,12,252,MASTER,1,129,0,0,0,124,128,NORMAL
5,192.168.1.11-192.168.1.4-57101-20002,192.168.1.11,192.168.1.4,57101,20002,6, 15/05/2020  18:24:00 ,238072289.0,131,135,1063,932,670,2721,2586,2046,17,5,8.114503816793894,1.7215432315403068,16,4,7.114503816793892,1.7215432315403072,14,2,5.114503816793894,1.7215432315403072,282,7,20.155555555555555,54.181820306642464,281,6,19.155555555555555,54.181820306642464,277,2,15.155555555555555,54.181820306642464,15.894331994262464,14.777024301219699,11.408299602647158,1.1173076930427628,898385.996226415,975372.1116689435,2001209.0,91.0,238072143.0,1831324.1769230769,475236.0119608538,2001430.0,125074.0,238072096.0,1776657.4328358208,562964.1181119278,2001579.0,346.0,1310,131,262,1350,135,540,0.5502530367992555,0.5670546562435076,14.225563909774435,5,282,39.016419676820504,1522.2810043977868,13.225563909774435,4,281,39.016419676820504,1522.2810043977868,10.210526315789474,2,277,38.87416615747439,1511.2007944389272,0,0,0,0,0,0,0,0,3,12,266,MASTER,1,129,0,0,0,131,135,COLD_RESTART
6,192.168.1.1-192.168.1.4-45297-20001,192.168.1.1,192.168.1.4,45297,20001,6, 15/05/2020  18:24:01 ,238121093.0,131,135,1063,932,670,2721,2586,2046,17,5,8.114503816793894,1.7215432315403068,16,4,7.114503816793892,1.7215432315403072,14,2,5.114503816793894,1.7215432315403072,282,7,20.155555555555555,54.181820306642464,281,6,19.155555555555555,54.181820306642464,277,2,15.155555555555555,54.181820306642464,15.891074378698573,14.773995682944394,11.405961419805848,1.1170786957541807,898570.1622641509,972172.8483101107,2002670.0,115.0,238120807.0,1831698.5153846156,461218.4332820354,2002862.0,185360.0,238120881.0,1777021.5,551564.3761494565,2002913.0,362.0,1310,131,262,1350,135,540,0.5501402599390891,0.5669384358150917,14.225563909774435,5,282,39.016419676820504,1522.2810043977868,13.225563909774435,4,281,39.016419676820504,1522.2810043977868,10.210526315789474,2,277,38.87416615747439,1511.2007944389272,0,0,0,0,0,0,0,0,2,12,266,MASTER,1,129,0,0,0,131,135,COLD_RESTART
7,192.168.1.12-192.168.1.4-56526-20003,192.168.1.12,192.168.1.4,56526,20003,6, 15/05/2020  18:24:01 ,238123197.0,132,136,1068,936,672,2728,2592,2048,17,5,8.090909090909092,1.736252635144579,16,4,7.090909090909091,1.736252635144579,14,2,5.090909090909091,1.736252635144579,282,7,20.058823529411768,53.99255980374721,281,6,19.058823529411768,53.99255980374721,277,2,15.058823529411766,53.99255980374721,15.941328051294391,14.815860212056535,11.42265866689166,1.1254678392378548,891847.179775281,965844.7091707706,2001540.0,107.0,238122994.0,1817732.7786259544,462262.9814443504,2002000.0,188042.0,238122949.0,1763873.6962962963,550469.2127328607,2001818.0,417.0,1320,132,264,1360,136,544,0.5543349058932717,0.5711329333445829,14.164179104477613,5,282,38.87658259935544,1511.3886746045057,13.164179104477613,4,281,38.87658259935544,1511.3886746045057,10.149253731343284,2,277,38.73476648015911,1500.382134272458,0,0,0,0,0,0,0,0,4,12,268,MASTER,1,129,0,0,0,132,136,COLD_RESTART
8,192.168.1.2-192.168.1.4-60224-20000,192.168.1.2,192.168.1.4,60224,20000,6, 15/05/2020  18:28:00 ,238127448.0,124,128,1028,904,656,2672,2544,2032,17,8,8.290322580645162,1.5966132527433068,16,7,7.290322580645161,1.5966132527433068,14,5,5.290322580645161,1.5966132527433068,282,7,20.875,55.564532957945815,281,6,19.875,55.564532957945815,277,2,15.875,55.564532957945815,15.537898008296802,14.479641170974965,11.28807293143292,1.0582568373218362,948714.9322709164,991687.7737302844,2002170.0,156.0,238127153.0,1935993.1138211384,298674.4994024679,2002368.0,303130.0,238127181.0,1875017.1732283463,449008.00226950203,2002399.0,462.0,1240,124,248,1280,128,512,0.5207295548726496,0.5375272824491867,14.682539682539682,7,282,40.0393533095208,1603.1498134446344,13.682539682539682,6,281,40.0393533095208,1603.1498134446344,10.666666666666666,2,277,39.89388314454482,1591.5219123505976,0,0,0,0,0,0,0,0,1,12,252,MASTER,1,129,0,0,0,124,128,NORMAL
9,192.168.1.11-192.168.1.4-57101-20002,192.168.1.11,192.168.1.4,57101,20002,6, 15/05/2020  18:28:00 ,238066711.0,131,135,1063,932,670,2721,2586,2046,17,5,8.114503816793894,1.7215432315403068,16,4,7.114503816793892,1.7215432315403072,14,2,5.114503816793894,1.7215432315403072,282,7,20.155555555555555,54.181820306642464,281,6,19.155555555555555,54.181820306642464,277,2,15.155555555555555,54.181820306642464,15.894704404934632,14.777370532917555,11.408566903753293,1.1173338720170751,898364.9471698112,971845.8895136242,2001032.0,87.0,238066455.0,1831280.4230769232,460266.7288565658,2001187.0,190039.0,238066444.0,1776615.2537313432,550761.5125837673,2001212.0,302.0,1310,131,262,1350,135,540,0.5502659294520181,0.5670679425650569,14.225563909774435,5,282,39.016419676820504,1522.2810043977868,13.225563909774435,4,281,39.016419676820504,1522.2810043977868,10.210526315789474,2,277,38.87416615747439,1511.2007944389272,0,0,0,0,0,0,0,0,3,12,266,MASTER,1,129,0,0,0,131,135,COLD_RESTART
