Unnamed: 0,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0,192168111921681338324200006,19216811,38324,19216813,20000,6,16/05/2020 03:44:31 PM,152,0,2,0.0,1027.0,0,0,0,0,1010.0,17.0,513.5,702.1570337182417,6756578.947368421,13157.894736842103,152.0,0.0,152.0,152.0,0,0,0,0,0,152.0,152.0,0.0,152.0,152.0,0,1,0,0,0,64,0.0,13157.894736842103,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,227,0,0,0,0,0,0,0,0,0,0,DNP3_ENUMERATE
1,192168111921681338872200006,19216811,38872,19216813,20000,6,16/05/2020 04:43:06 PM,117,0,2,0.0,1027.0,0,0,0,0,1010.0,17.0,513.5,702.1570337182417,8777777.777777778,17094.017094017094,117.0,0.0,117.0,117.0,0,0,0,0,0,117.0,117.0,0.0,117.0,117.0,0,1,0,0,0,64,0.0,17094.017094017094,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,227,0,0,0,0,0,0,0,0,0,0,DNP3_ENUMERATE
2,192168111921681337892200006,19216811,37892,19216813,20000,6,16/05/2020 02:58:05 PM,175,0,2,0.0,1027.0,0,0,0,0,1010.0,17.0,513.5,702.1570337182417,5868571.428571428,11428.57142857143,175.0,0.0,175.0,175.0,0,0,0,0,0,175.0,175.0,0.0,175.0,175.0,0,1,0,0,0,64,0.0,11428.571428571431,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,227,0,0,0,0,0,0,0,0,0,0,DNP3_ENUMERATE
3,192168111921681339852200006,19216811,39852,19216813,20000,6,16/05/2020 06:27:58 PM,79,0,2,0.0,1027.0,0,0,0,0,1010.0,17.0,513.5,702.1570337182417,13000000.0,25316.45569620253,79.0,0.0,79.0,79.0,0,0,0,0,0,79.0,79.0,0.0,79.0,79.0,0,1,0,0,0,64,0.0,25316.45569620253,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,227,0,0,0,0,0,0,0,0,0,0,DNP3_ENUMERATE
4,192168111921681337860200006,19216811,37860,19216813,20000,6,16/05/2020 02:54:34 PM,118,0,2,0.0,1027.0,0,0,0,0,1010.0,17.0,513.5,702.1570337182417,8703389.830508474,16949.15254237288,118.0,0.0,118.0,118.0,0,0,0,0,0,118.0,118.0,0.0,118.0,118.0,0,1,0,0,0,64,0.0,16949.15254237288,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,227,0,0,0,0,0,0,0,0,0,0,DNP3_ENUMERATE
5,192168111921681339336200006,19216811,39336,19216813,20000,6,16/05/2020 05:32:41 PM,51,0,2,0.0,1027.0,0,0,0,0,1010.0,17.0,513.5,702.1570337182417,20137254.901960783,39215.68627450981,51.0,0.0,51.0,51.0,0,0,0,0,0,51.0,51.0,0.0,51.0,51.0,0,1,0,0,0,64,0.0,39215.68627450981,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,227,0,0,0,0,0,0,0,0,0,0,DNP3_ENUMERATE
6,192168111921681338840200006,19216811,38840,19216813,20000,6,16/05/2020 04:39:58 PM,32,0,2,0.0,1027.0,0,0,0,0,1010.0,17.0,513.5,702.1570337182417,32093750.0,62500.0,32.0,0.0,32.0,32.0,0,0,0,0,0,32.0,32.0,0.0,32.0,32.0,0,1,0,0,0,64,0.0,62500.0,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,227,0,0,0,0,0,0,0,0,0,0,DNP3_ENUMERATE
7,192168111921681339978200006,19216811,39978,19216813,20000,6,16/05/2020 06:40:56 PM,22,0,2,0.0,1027.0,0,0,0,0,1010.0,17.0,513.5,702.1570337182417,46681818.18181818,90909.09090909093,22.0,0.0,22.0,22.0,0,0,0,0,0,22.0,22.0,0.0,22.0,22.0,0,1,0,0,0,64,0.0,90909.09090909093,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,227,0,0,0,0,0,0,0,0,0,0,DNP3_ENUMERATE
8,192168111921681339728200006,19216811,39728,19216813,20000,6,16/05/2020 06:14:18 PM,80,0,2,0.0,1027.0,0,0,0,0,1010.0,17.0,513.5,702.1570337182417,12837499.999999998,25000.0,80.0,0.0,80.0,80.0,0,0,0,0,0,80.0,80.0,0.0,80.0,80.0,0,1,0,0,0,64,0.0,25000.0,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,227,0,0,0,0,0,0,0,0,0,0,DNP3_ENUMERATE
9,192168111921681339460200006,19216811,39460,19216813,20000,6,16/05/2020 05:46:16 PM,298,0,2,0.0,1027.0,0,0,0,0,1010.0,17.0,513.5,702.1570337182417,3446308.724832215,6711.4093959731545,298.0,0.0,298.0,298.0,0,0,0,0,0,298.0,298.0,0.0,298.0,298.0,0,1,0,0,0,64,0.0,6711.4093959731545,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,227,0,0,0,0,0,0,0,0,0,0,DNP3_ENUMERATE
